loan_id,customer_id,book_id,loan_date,due_date,return_date
1712,2162,13,2024-02-13,2024-02-27,2024-02-26
6063,2757,18,2023-05-14,2023-05-28,
3623,507,1,2024-06-30,2024-07-14,2024-07-21
9293,2146,21,2023-11-10,2023-11-24,2023-11-29
5746,2525,6,2021-01-19,2021-02-02,2021-02-04
7812,2123,16,2024-09-07,2024-09-21,2024-09-24
4813,2142,7,2024-04-23,2024-05-07,2024-05-07
4387,1150,4,2023-09-01,2023-09-15,2023-09-18
6929,270,1,2021-10-30,2021-11-13,2021-11-13
9558,1988,22,2021-04-09,2021-04-23,2021-04-15
5822,1571,3,2023-08-21,2023-09-04,2023-08-22
1118,1371,27,2024-06-03,2024-06-17,2024-06-09
8541,1988,2,2024-04-09,2024-04-23,2024-04-17
3312,458,1,2023-05-13,2023-05-27,2023-05-26
2162,1395,8,2024-09-04,2024-09-18,2024-09-15
9080,1273,1,2024-10-12,2024-10-26,2024-10-25
1151,552,1,2022-02-17,2022-03-03,2022-02-18
1721,1167,4,2024-01-18,2024-02-01,2024-01-28
2697,1772,1,2024-07-26,2024-08-09,2024-08-08
6801,2084,4,2024-03-06,2024-03-20,2024-03-18
997,1623,1,2024-02-03,2024-02-17,2024-02-09
2904,1097,2,2020-04-13,2020-04-27,2020-04-14
29,260,1,2022-07-26,2022-08-09,2022-08-01
1089,2672,1,2021-02-15,2021-03-01,2021-02-25
6853,2612,9,2023-03-07,2023-03-21,2023-03-19
6574,120,1,2024-09-16,2024-09-30,
7092,1141,3,2024-07-22,2024-08-05,2024-08-03
4850,237,1,2024-08-27,2024-09-10,2024-09-08
4001,1258,11,2024-12-07,2024-12-21,2025-01-29
8342,1248,2,2024-03-11,2024-03-25,2024-03-28
6603,2039,7,2024-12-03,2024-12-17,2024-12-08
5270,904,51,2022-04-05,2022-04-19,2022-04-19
4769,2362,2,2024-11-12,2024-11-26,2024-11-14
5857,187,78,2020-11-14,2020-11-28,2020-12-02
3600,263,2,2024-11-15,2024-11-29,2024-11-28
3583,2190,1,2021-07-12,2021-07-26,2021-08-01
898,851,18,2023-04-20,2023-05-11,2023-05-13
6149,129,1,2023-04-18,2023-05-02,2023-04-19
4786,2233,1,2020-10-05,2020-10-19,
6368,1372,16,2023-10-11,2023-10-25,2023-10-22
6073,2186,33,2023-01-26,2023-02-16,
3290,2710,7,2024-11-06,2024-11-27,2024-11-30
118,297,1,2023-08-28,2023-09-11,2023-09-13
3505,2663,9,2023-02-13,2023-02-27,2023-02-18
474,1118,2,2023-10-31,2023-11-14,2023-11-03
2281,1330,5,2024-03-11,2024-03-25,2024-03-23
2018,2088,13,2024-01-05,2024-01-19,2024-01-17
2478,2004,22,2021-04-07,2021-04-21,2021-04-09
7764,2628,1,2022-06-22,2022-07-13,2022-06-27
6626,2228,176,2024-09-16,2024-09-30,2024-10-06
8161,535,7,2024-12-25,2025-01-08,
2875,1748,1,2022-11-20,2022-12-04,2022-12-11
9004,1323,1,2021-10-17,2021-10-31,2021-10-19
2430,510,2,2021-04-19,2021-05-03,2021-04-30
4693,1015,1,2020-03-04,2020-03-18,2020-03-18
408,1485,1,2024-06-01,2024-06-15,2024-06-05
2870,1741,11,2024-03-27,2024-04-10,
4209,1494,2,2024-12-22,2025-01-05,
6354,2411,1,2023-03-07,2023-03-21,2023-03-14
5278,2594,1,2024-08-21,2024-09-04,2024-09-10
5219,884,2,2024-08-04,2024-08-18,2024-08-15
6478,2217,1,2024-03-27,2024-04-10,2024-04-06
1948,1992,1,2023-01-08,2023-01-22,2023-01-10
6278,103,1,2023-08-16,2023-08-30,2023-08-24
5703,2469,5,2024-10-02,2024-10-16,
3231,1331,9,2020-07-30,2020-08-13,2020-08-11
4509,1508,3,2023-12-09,2023-12-23,
1687,2331,1,2023-10-19,2023-11-02,2023-11-03
7929,999,1,2024-09-08,2024-09-22,2024-09-23
4917,873,2,2023-11-12,2023-11-26,2023-11-23
5813,2358,3,2022-10-28,2022-11-11,2022-11-10
5999,507,1,2022-10-05,2022-10-19,2022-10-26
1287,2741,2,2024-11-10,2024-12-01,2024-11-13
1851,1759,5,2024-06-18,2024-07-09,2024-06-19
2999,1211,19,2023-01-30,2023-02-20,2023-02-26
5055,1997,4,2023-03-06,2023-03-20,2023-03-07
279,2620,3,2024-02-27,2024-03-12,2024-03-18
2273,2156,2,2024-01-03,2024-01-17,2024-01-23
7033,901,5,2023-09-23,2023-10-07,
3934,59,1,2023-06-14,2023-06-28,2023-06-17
5342,1626,1,2023-12-25,2024-01-08,2024-01-15
732,335,2,2020-07-09,2020-07-23,2020-07-12
2791,2713,1,2021-07-16,2021-08-06,
452,2679,2,2024-04-06,2024-04-20,2024-04-25
3377,587,15,2024-07-19,2024-08-02,2024-07-24
6412,1455,13,2024-08-09,2024-08-23,2024-08-18
2500,945,1,2024-07-19,2024-08-02,2024-07-21
7752,1248,3,2023-07-10,2023-07-24,2023-07-28
4457,1098,5,2020-09-23,2020-10-07,2020-10-07
9389,133,1,2024-03-19,2024-04-02,2024-03-22
5838,2579,11,2023-06-21,2023-07-05,2023-06-23
799,2391,11,2022-11-25,2022-12-09,2022-12-15
6772,2722,5,2024-06-17,2024-07-01,2024-07-01
3156,1373,21,2023-08-27,2023-09-10,2023-09-17
4069,589,1,2024-09-01,2024-09-15,
6453,2547,1,2023-05-01,2023-05-15,2023-05-09
545,1295,49,2022-02-25,2022-03-11,
3939,1011,3,2024-08-16,2024-08-30,2024-09-20
2948,146,181,2024-11-22,2024-12-06,2024-12-02
7558,559,13,2022-09-25,2022-10-09,2022-09-26
119,1067,2,2024-11-22,2024-12-13,2024-11-24
3393,2061,2,2024-05-25,2024-06-08,2024-05-27
6704,1610,31,2024-07-12,2024-07-26,2024-07-31
9211,1140,1,2023-11-27,2023-12-11,2023-11-30
6183,2469,6,2022-08-18,2022-09-01,2022-08-21
6367,2301,1,2024-01-17,2024-01-31,2024-01-20
8157,1623,1,2023-01-14,2023-01-28,2023-02-06
1000,1319,4,2024-08-07,2024-08-21,2024-08-13
2269,1895,1,2024-09-23,2024-10-07,2024-09-28
1697,2325,33,2024-11-06,2024-11-20,2024-11-25
6911,310,2,2020-01-04,2020-01-25,2020-01-09
185,1255,166,2024-04-16,2024-04-30,2024-04-19
4656,1499,10,2022-09-11,2022-09-25,
2941,1977,1,2022-07-02,2022-07-16,2022-07-09
2461,1065,4,2021-10-05,2021-10-19,
3429,1949,2,2022-03-13,2022-03-27,2022-03-24
144,960,6,2020-09-01,2020-09-15,2020-09-05
5408,615,20,2024-12-21,2025-01-04,
8775,644,2,2022-08-20,2022-09-03,2022-08-29
5458,1879,1,2024-02-15,2024-02-29,
1897,935,3,2024-05-22,2024-06-05,2024-05-26
4401,542,1,2020-12-12,2020-12-26,2020-12-26
9104,468,2,2023-12-28,2024-01-11,2024-01-05
8571,1431,1,2022-03-19,2022-04-02,2022-03-22
9245,1781,1,2021-12-23,2022-01-06,2022-01-12
537,1286,1,2024-09-19,2024-10-10,
2197,579,2,2024-12-23,2025-01-06,
5652,657,31,2022-08-16,2022-08-30,2022-08-26
9384,2464,1,2023-08-18,2023-09-01,2023-08-29
4966,1148,1,2024-05-10,2024-05-24,2024-05-14
8904,459,3,2022-08-14,2022-08-28,2022-08-25
8293,2561,1,2023-08-27,2023-09-17,
9291,1810,1,2020-11-28,2020-12-12,
4981,410,2,2023-05-10,2023-05-24,2023-05-23
9308,509,1,2024-10-13,2024-10-27,2024-10-31
5116,1494,20,2024-10-06,2024-10-27,2024-10-27
7674,2190,1,2022-09-11,2022-09-25,2022-09-19
944,2649,1,2024-03-22,2024-04-05,2024-04-22
7326,899,2,2024-08-25,2024-09-15,2024-09-05
6806,2268,1,2020-08-18,2020-09-01,2020-08-30
8405,454,1,2020-08-19,2020-09-02,2020-08-31
7352,357,1,2024-09-07,2024-09-21,2024-10-24
4834,1724,14,2023-02-23,2023-03-09,2023-04-08
5351,1492,1,2021-12-31,2022-01-14,2022-01-12
3334,1828,2,2023-03-31,2023-04-14,2023-04-19
5696,1789,1,2023-06-22,2023-07-06,2023-07-10
5305,1923,1,2023-02-26,2023-03-12,2023-03-12
2083,1381,1,2023-02-16,2023-03-02,2023-03-06
1657,828,13,2022-10-18,2022-11-01,2022-10-23
5779,74,25,2023-02-15,2023-03-01,2023-02-23
4332,986,22,2022-06-17,2022-07-01,
6106,1198,1,2024-04-05,2024-04-19,2024-05-25
196,591,1,2024-09-26,2024-10-17,2024-11-23
5457,678,1,2022-07-18,2022-08-01,2022-07-23
6218,24,1,2023-10-23,2023-11-06,2023-11-08
2252,369,5,2021-05-20,2021-06-03,2021-06-09
1661,925,12,2024-10-18,2024-11-01,2024-11-01
7737,2309,4,2023-10-08,2023-10-22,
5243,805,2,2021-08-09,2021-08-23,2021-08-22
5570,128,3,2024-03-19,2024-04-02,2024-04-07
5901,1369,2,2024-11-07,2024-11-21,
9250,336,3,2024-03-17,2024-03-31,2024-03-18
3828,2490,4,2024-11-10,2024-11-24,2024-11-15
5932,1056,1,2024-03-16,2024-04-06,2024-04-11
1807,1373,2,2022-12-30,2023-01-13,2023-01-08
6646,485,21,2024-03-22,2024-04-12,2024-03-27
6905,2545,1,2024-03-05,2024-03-19,2024-03-16
6513,398,7,2024-07-29,2024-08-12,2024-08-18
5517,1584,1,2024-02-26,2024-03-11,
7781,2164,99,2023-05-20,2023-06-03,2023-05-23
9373,172,1,2023-07-06,2023-07-20,2023-07-18
2057,701,1,2024-12-04,2024-12-18,2024-12-05
7251,1562,100,2023-06-15,2023-06-29,2023-07-04
8108,2562,4,2021-04-11,2021-04-25,2021-04-23
8260,152,24,2024-10-15,2024-10-29,2024-10-18
5850,2602,1,2024-11-08,2024-11-22,2024-11-11
96,1373,6,2021-05-17,2021-05-31,2021-05-24
4685,1236,1,2021-08-31,2021-09-14,2021-09-08
5228,2603,14,2024-08-28,2024-09-11,
3589,2738,1,2023-07-28,2023-08-11,
6524,1509,1,2023-05-31,2023-06-14,2023-06-02
9328,1065,5,2020-08-19,2020-09-02,2020-08-25
8793,1451,2,2021-10-13,2021-10-27,2021-10-20
4043,646,1,2020-12-14,2020-12-28,2020-12-25
4951,867,1,2023-01-06,2023-01-20,2023-01-26
2042,2538,2,2023-08-22,2023-08-09,2023-10-01
5829,2262,1,2023-05-27,2023-06-10,2023-06-04
6750,1383,1,2023-11-01,2023-11-15,2023-11-07
3411,454,2,2023-04-05,2023-04-19,
2618,1341,16,2020-09-13,2020-09-27,2020-09-23
9399,2671,1,2024-07-01,2024-07-15,2024-07-08
5085,50,1,2023-02-20,2023-03-06,2023-02-22
9466,1900,3,2020-10-19,2020-11-02,2020-11-08
3874,582,5,2024-05-03,2024-05-17,2024-05-14
8865,2084,1,2024-12-11,2024-12-25,
3840,1992,2,2023-11-29,2023-12-13,2023-12-15
3928,638,5,2024-07-06,2024-07-20,2024-07-08
863,2518,2,2023-12-26,2024-01-09,2024-01-04
2274,952,1,2023-11-25,2023-12-09,2023-12-06
3134,2144,1,2024-03-11,2024-03-25,2024-03-21
6956,2092,2,2022-10-19,2022-11-02,2022-10-27
1552,830,1,2021-04-09,2021-04-23,2021-04-20
3777,943,1,2023-09-21,2023-10-05,2023-10-05
3901,2141,1,2021-12-22,2022-01-05,2022-01-03
3249,1785,8,2024-09-14,2024-09-28,2024-09-25
735,1410,1,2021-06-13,2021-06-27,2021-06-16
3526,2058,3,2022-03-16,2022-03-30,2022-03-25
6820,2254,34,2021-03-09,2021-03-23,2021-03-23
8591,2685,23,2022-10-21,2022-11-04,2022-11-02
3101,646,24,2021-08-02,2021-08-16,2021-08-08
4999,2068,1,2024-03-03,2024-03-24,2024-03-15
4223,745,1,2024-12-14,2024-12-28,
4700,2753,47,2024-10-30,2024-11-13,2024-11-08
3283,1605,1,2024-09-16,2024-09-30,2024-09-18
9430,907,3,2024-01-23,2024-02-06,2024-02-09
8241,1648,2,2023-05-11,2023-05-25,2023-05-12
6381,794,1,2023-12-20,2024-01-03,
1239,1210,1,2021-12-11,2021-12-25,2021-12-14
6185,2362,10,2023-03-28,2023-04-11,2023-04-09
7660,588,18,2024-11-16,2024-11-30,2025-01-13
4994,2347,11,2024-10-14,2024-10-28,
5742,1896,1,2022-07-26,2022-08-09,2022-08-09
3477,2620,4,2024-03-25,2024-04-08,
4053,1330,26,2024-02-09,2024-02-23,2024-02-27
3188,986,6,2022-03-09,2022-03-23,2022-03-10
1015,1011,3,2023-08-04,2023-08-18,2023-08-15
1872,2773,3,2024-08-08,2024-08-22,2024-08-15
7288,934,5,2021-04-12,2021-04-26,2021-04-26
3053,1632,1,2023-12-10,2023-12-24,2023-12-28
2969,646,28,2021-01-16,2021-01-30,
5542,818,16,2024-05-12,2024-06-02,2024-05-25
3005,1118,1,2024-10-19,2024-11-02,2024-11-09
1020,913,1,2024-11-30,2024-12-14,2024-12-09
6527,960,1,2022-04-10,2022-04-24,2022-04-28
8376,417,1,2023-06-17,2023-07-01,2023-08-13
4303,1210,1,2021-12-13,2021-12-27,2021-12-26
9268,306,4,2022-10-14,2022-11-04,2022-11-10
5504,1709,2,2024-08-11,2024-09-01,2024-09-04
1198,2336,1,2023-05-10,2023-05-31,2023-05-26
721,59,26,2023-08-19,2023-09-09,2023-08-26
6684,1374,2,2024-10-31,2024-11-14,2024-11-08
6198,1674,5,2024-07-29,2024-08-19,2024-08-03
7859,187,39,2024-11-20,2024-12-04,2024-12-02
1290,212,2,2022-07-09,2022-07-30,2022-07-11
2974,66,7,2023-06-28,2023-07-12,2023-07-16
4167,464,2,2022-04-05,2022-04-19,2022-04-16
3879,1271,1,2022-03-12,2022-04-02,2022-03-25
2304,1973,4,2024-09-16,2024-09-30,2024-09-27
2367,471,51,2021-04-07,2021-04-21,2021-04-21
2877,629,1,2024-03-08,2024-03-22,2024-03-22
4029,344,2,2022-03-06,2022-03-20,2022-03-18
5133,1798,1,2024-06-14,2024-06-28,
8803,2102,1,2024-07-10,2024-07-24,2024-07-30
190,1967,1,2022-09-20,2022-10-04,2022-09-30
2711,2690,3,2024-03-10,2024-03-24,
3791,456,6,2023-12-10,2023-12-24,2023-12-19
3079,558,2,2021-10-28,2021-11-11,2021-11-09
6918,716,1,2022-06-04,2022-06-18,
3562,1237,2,2023-02-15,2023-03-01,
8360,2086,6,2020-08-22,2020-09-05,2020-08-30
2335,920,1,2024-11-25,2024-12-09,2024-12-01
6237,58,71,2024-05-26,2024-06-09,2024-06-08
4616,412,1,2024-07-31,2024-08-14,2024-08-08
9175,1492,1,2020-09-27,2020-10-18,2020-09-30
1950,615,1,2024-08-27,2024-09-10,2024-09-07
3348,1411,6,2021-08-23,2021-09-06,2021-09-06
9101,103,1,2022-01-06,2022-01-20,2022-01-22
5511,1142,1,2021-03-22,2021-04-05,2021-04-01
8382,709,1,2024-12-15,2024-12-29,
4134,840,1,2024-12-17,2024-12-31,
967,1026,1,2023-10-13,2023-10-27,2023-10-26
5833,844,1,2024-01-26,2024-02-09,2024-02-28
2662,1634,1,2024-03-06,2024-03-27,2024-03-21
625,1412,1,2023-09-26,2023-10-10,2023-10-10
6305,1279,1,2024-08-01,2024-08-15,2024-08-04
4649,420,2,2024-05-03,2024-05-17,2024-05-04
1391,245,13,2024-05-04,2024-05-18,2024-05-17
2943,1554,8,2020-06-13,2020-06-27,2020-06-27
3109,2094,35,2024-12-12,2024-12-26,
4175,1282,19,2022-01-12,2022-01-26,2022-01-24
2111,126,1,2022-05-07,2022-05-21,2022-05-28
2216,2268,2,2023-05-27,2023-06-10,2023-05-31
5832,842,3,2024-07-16,2024-07-30,2024-07-30
6140,2325,1,2023-11-22,2023-12-06,2023-12-01
277,2779,1,2024-12-26,2025-01-09,
7060,182,2,2023-05-02,2023-05-16,2023-05-19
4497,888,1,2024-01-18,2024-02-01,2024-01-29
4963,1906,3,2024-09-23,2024-10-07,
6688,528,1,2023-11-15,2023-11-29,2023-11-17
2352,2620,1,2024-11-09,2024-11-23,2024-12-25
5082,1739,1,2023-11-16,2023-11-06,2023-11-20
9301,867,18,2024-03-27,2024-04-17,2024-04-29
6188,103,1,2022-02-08,2022-02-22,2022-02-17
7219,2588,1,2024-09-03,2024-09-24,2024-09-17
6700,1217,2,2024-06-26,2024-07-10,2024-07-08
6879,1523,1,2024-08-11,2024-08-25,2024-08-31
7513,404,4,2024-07-27,2024-08-10,2024-08-29
5410,1061,3,2024-08-23,2024-09-06,2024-09-09
2881,1820,23,2024-09-21,2024-10-05,
1233,43,1,2021-03-07,2021-03-21,2021-03-20
5004,1664,3,2023-06-13,2023-06-27,
7657,366,6,2020-08-28,2020-09-11,
5580,141,1,2024-02-13,2024-02-27,2024-02-28
3982,698,3,2024-09-25,2024-10-09,2024-10-04
4803,1954,1,2024-06-29,2024-07-13,2024-07-16
5019,2087,162,2023-04-19,2023-05-03,2023-04-26
3763,2060,1,2023-11-19,2023-12-03,2023-11-30
8087,1299,3,2022-03-31,2022-04-14,2022-04-06
6153,549,3,2024-12-11,2024-12-25,
6522,1360,3,2023-07-29,2023-08-12,2023-08-04
1226,1158,37,2022-10-31,2022-11-14,2022-11-14
2094,1527,3,2022-03-18,2022-04-01,2022-03-19
2444,508,2,2024-04-27,2024-05-11,2024-05-06
7018,1161,1,2022-11-26,2022-12-10,2022-12-04
7827,1300,1,2022-06-21,2022-07-05,2022-06-25
5931,2250,1,2024-10-26,2024-11-09,2024-11-16
2617,2739,2,2020-06-25,2020-07-16,2020-07-08
2531,2240,1,2024-10-10,2024-10-24,2024-10-24
1334,1854,1,2023-01-05,2023-01-19,2023-01-25
8222,1558,1,2024-07-20,2024-08-03,2024-08-01
8110,1199,18,2024-09-08,2024-09-22,
9240,2396,22,2024-03-03,2024-03-24,
7226,1524,1,2022-06-20,2022-07-04,2022-06-22
2890,1959,1,2023-10-14,2023-10-28,
835,2067,186,2023-12-19,2024-01-02,2023-12-22
6250,558,2,2020-10-19,2020-11-02,2020-10-29
4937,2066,1,2023-06-26,2023-07-10,2023-08-11
3297,2538,1,2021-07-13,2021-07-27,2021-07-14
1283,1253,9,2021-09-22,2021-10-06,2021-10-02
6215,481,3,2022-07-13,2022-07-27,2022-07-16
171,1382,1,2024-07-21,2024-08-04,2024-07-26
2207,1763,2,2022-11-14,2022-11-28,2022-11-24
3295,1231,1,2024-09-11,2024-09-25,
6175,2280,1,2022-03-10,2022-03-24,2022-03-16
6079,1350,29,2024-05-30,2024-06-13,2024-06-04
1185,1977,6,2022-12-20,2023-01-03,2023-01-10
8072,622,1,2024-10-04,2024-10-18,2024-10-25
3474,1954,4,2024-08-14,2024-08-28,2024-08-27
4592,1042,19,2022-07-20,2022-08-03,2022-08-04
8420,1058,51,2024-05-05,2024-05-19,2024-05-08
8123,638,1,2023-02-06,2023-02-20,2023-02-17
6023,935,5,2020-03-17,2020-03-31,2020-03-28
6798,1832,1,2020-12-15,2020-12-29,2020-12-30
7223,1010,2,2022-04-16,2022-04-30,2022-04-28
4566,412,1,2022-11-03,2022-11-17,2022-11-24
8089,1508,3,2024-07-29,2024-08-12,2024-08-04
5048,2092,18,2022-08-25,2022-09-08,2022-09-05
560,1235,1,2024-12-19,2025-01-02,
4748,2305,8,2023-08-19,2023-09-02,2023-09-06
576,136,1,2021-07-24,2021-08-07,2021-07-25
1134,1374,1,2024-06-23,2024-07-07,2024-07-13
3535,1777,3,2020-12-31,2021-01-14,2021-01-04
1914,2716,15,2021-10-02,2021-10-16,2021-10-06
1769,1108,8,2022-12-10,2022-12-31,2022-12-28
9478,2018,3,2023-12-04,2023-12-18,2024-01-02
8104,852,1,2024-07-30,2024-08-20,2024-08-15
6854,2779,3,2023-06-18,2023-07-02,2023-06-23
1463,1952,1,2024-10-31,2024-11-14,2024-11-05
7084,2607,2,2024-07-04,2024-07-18,2024-07-09
2101,236,1,2024-11-14,2024-11-28,
8027,2626,2,2023-05-23,2023-06-06,2023-06-16
9147,437,142,2024-06-15,2024-07-06,2024-07-01
5444,1886,52,2024-08-20,2024-09-03,2024-08-24
8523,120,4,2024-01-13,2024-01-27,2024-01-25
4632,1218,2,2024-03-16,2024-03-30,
8411,1523,3,2024-11-26,2024-12-10,2024-12-05
9275,2065,1,2022-12-30,2023-01-13,2023-01-07
2793,1847,3,2024-12-18,2025-01-01,
5754,988,2,2024-07-04,2024-07-18,2024-07-08
6508,1015,1,2023-04-14,2023-04-28,2023-05-02
7779,1582,1,2024-06-06,2024-06-20,2024-06-14
7890,701,1,2023-08-17,2023-08-31,2023-09-01
1628,636,1,2024-03-10,2024-03-24,2024-03-22
1350,1478,26,2020-08-21,2020-09-04,2020-09-03
4984,2261,3,2023-10-28,2023-11-11,2023-11-13
5605,459,1,2021-08-23,2021-09-06,2021-08-30
5835,1967,1,2022-07-26,2022-08-16,2022-08-18
5395,1819,1,2023-05-09,2023-05-30,2023-05-18
7124,1097,4,2022-12-12,2022-12-26,2022-12-21
1484,1400,12,2024-05-02,2024-05-16,2024-05-23
70,702,2,2024-08-25,2024-09-08,2024-09-09
5656,2067,7,2021-05-18,2021-06-01,2021-05-23
705,441,6,2024-12-16,2024-12-30,
5188,957,1,2024-03-05,2024-03-19,2024-03-12
9352,1704,2,2024-06-04,2024-06-18,
921,546,1,2023-08-08,2023-08-22,2023-08-13
7584,770,7,2021-12-03,2021-12-17,2021-12-06
9076,1988,1,2022-01-27,2022-02-10,2022-02-16
7636,1703,4,2024-08-05,2024-08-19,
3347,506,3,2024-08-08,2024-08-22,
7543,2065,2,2021-01-04,2021-01-18,
3843,760,1,2023-01-09,2023-01-23,2023-01-14
2822,1483,1,2021-07-21,2021-08-04,2021-08-06
2312,25,1,2020-08-02,2020-08-16,2020-08-11
4188,2513,1,2024-04-24,2024-05-08,2024-04-29
5858,1124,4,2024-11-28,2024-12-19,2024-11-30
805,1707,3,2024-09-06,2024-09-20,2024-09-25
4731,668,3,2024-02-20,2024-03-05,2024-03-01
8345,1077,1,2024-08-04,2024-08-18,2024-08-24
151,2355,1,2024-01-26,2024-02-09,2024-02-12
4898,1519,2,2023-01-19,2023-02-02,
7053,11,2,2022-05-27,2022-06-10,2022-06-05
8919,1661,1,2022-06-26,2022-07-10,2022-07-13
110,1068,1,2024-02-11,2024-02-25,
4905,276,9,2023-10-30,2023-11-20,2023-11-05
3325,2481,4,2024-12-11,2024-12-25,
1693,800,2,2023-02-21,2023-03-07,2023-02-28
2043,1060,1,2022-07-29,2022-08-12,
5074,2669,1,2024-11-06,2024-11-20,2024-11-16
6280,10,1,2023-03-21,2023-04-04,2023-03-25
9229,1067,4,2024-03-07,2024-03-21,2024-03-10
5261,1454,1,2020-07-10,2020-07-24,2020-07-25
3382,2514,12,2024-04-11,2024-05-02,2024-04-14
5668,1902,1,2021-11-19,2021-12-03,
2937,394,1,2024-10-12,2024-11-02,2024-10-18
3865,840,23,2024-07-13,2024-07-27,2024-08-13
589,517,1,2024-09-22,2024-10-06,2024-09-23
9495,910,9,2023-12-08,2023-12-22,
3371,1562,1,2024-01-11,2024-01-25,2024-01-13
6100,363,5,2021-01-17,2021-01-31,2021-01-25
2718,782,3,2024-05-31,2024-06-14,2024-06-01
2398,1716,3,2024-09-17,2024-10-01,
2437,1830,1,2022-11-12,2022-11-26,2022-12-18
4107,432,3,2024-07-08,2024-07-22,2024-07-12
3160,100,1,2023-08-04,2023-08-18,2023-08-14
501,572,6,2024-10-07,2024-10-21,2024-10-14
5353,1157,10,2022-10-18,2022-11-01,2022-10-27
7978,729,1,2024-09-02,2024-09-16,
1254,1912,15,2024-08-18,2024-09-08,2024-09-05
3235,2398,3,2023-01-11,2023-01-25,
7803,1789,2,2020-10-05,2020-10-19,2020-10-11
6713,715,9,2021-08-07,2021-08-21,2021-08-16
9590,1626,4,2023-03-05,2023-03-19,2023-03-14
1291,1767,1,2023-07-18,2023-08-01,2023-07-29
4845,1227,1,2023-10-16,2023-10-30,
4556,101,1,2024-05-22,2024-06-05,
3577,1767,1,2023-12-31,2024-01-21,2024-01-18
1479,865,1,2023-01-17,2023-01-31,2023-02-04
251,2190,9,2022-11-16,2022-11-30,2022-11-21
5348,1330,1,2024-10-26,2024-11-16,
613,849,1,2024-07-09,2024-07-23,2024-08-06
3504,612,8,2024-09-29,2024-10-20,2024-10-25
5333,1326,1,2022-09-29,2022-10-13,2022-10-04
853,171,121,2023-11-11,2023-11-25,2023-11-13
782,971,59,2024-03-13,2024-03-27,2024-04-19
6364,1118,10,2023-12-11,2023-12-25,2023-12-22
4011,1115,3,2024-02-23,2024-03-08,2024-03-07
3613,1191,1,2023-12-11,2024-01-01,2024-01-07
7521,132,1,2024-08-25,2024-09-08,2024-10-16
3085,1052,1,2023-09-21,2023-10-05,
7394,1976,11,2021-04-23,2021-05-07,2021-05-10
6523,195,7,2024-10-14,2024-10-28,2024-10-31
5818,2325,1,2023-07-05,2023-07-19,2023-07-23
5578,701,1,2024-01-03,2024-01-24,2024-01-16
3302,265,1,2020-05-14,2020-05-28,2020-05-21
285,2340,3,2023-06-22,2023-07-13,2023-07-03
4307,342,11,2024-04-30,2024-05-14,2024-05-18
4381,1149,32,2023-03-29,2023-04-12,2023-04-01
8081,358,1,2022-08-29,2022-09-12,2022-08-30
7406,1519,8,2023-05-28,2023-06-11,2023-06-13
1891,388,21,2023-01-06,2023-01-20,
6735,1890,3,2024-03-24,2024-04-14,2024-04-11
947,263,6,2024-11-22,2024-12-13,2024-11-29
5834,2775,4,2021-04-27,2021-05-11,2021-05-17
1339,679,1,2024-07-10,2024-07-24,2024-07-29
3471,2572,5,2022-10-05,2022-10-19,2022-10-14
4855,498,3,2024-12-04,2024-12-18,2024-12-15
2526,1727,1,2021-11-27,2021-12-11,2021-12-13
8488,2108,1,2024-12-17,2025-01-07,
1637,804,1,2024-11-28,2024-12-12,2024-11-30
6010,2108,1,2024-04-26,2024-05-10,2024-05-18
4814,1986,1,2023-12-10,2023-12-24,2023-12-20
7390,449,1,2022-10-10,2022-10-24,2022-10-14
9052,1287,13,2024-11-13,2024-11-27,2024-11-21
6258,888,6,2024-03-25,2024-04-08,2024-04-14
4753,1067,1,2024-12-04,2024-12-18,2024-12-19
3773,2252,2,2024-07-20,2024-08-03,2024-07-23
6119,2459,2,2024-06-30,2024-07-21,2024-07-11
90,2016,1,2023-12-20,2024-01-03,2024-01-05
3035,1005,5,2023-10-23,2023-11-06,2023-10-29
1627,27,1,2024-06-13,2024-06-27,2024-06-28
4372,261,1,2024-06-01,2024-06-15,2024-06-06
5290,2672,2,2024-11-04,2024-11-18,2024-11-18
1564,1326,2,2024-10-25,2024-11-08,
7445,2028,2,2024-08-27,2024-09-10,2024-08-28
5866,560,2,2024-09-04,2024-09-18,2024-09-21
1180,2626,8,2024-10-12,2024-10-26,2024-10-23
8279,398,7,2023-10-29,2023-11-12,2023-11-01
6387,369,72,2022-12-20,2023-01-03,2022-12-22
4293,1247,2,2021-08-04,2021-08-25,2021-08-27
3853,2167,1,2023-01-01,2023-01-15,2023-01-13
5603,2673,1,2024-03-03,2024-03-17,2024-03-16
5391,2701,1,2024-10-21,2024-11-04,2024-10-30
2095,286,1,2024-06-11,2024-06-25,
7017,594,5,2024-06-09,2024-06-23,2024-06-21
4113,187,2,2023-07-12,2023-08-02,2023-08-06
2962,1480,2,2024-01-09,2024-01-23,2024-01-10
2600,2119,4,2023-06-15,2023-06-29,2023-06-24
3123,2459,7,2024-12-05,2024-12-19,2024-12-08
2330,1254,22,2022-06-08,2022-06-22,2022-06-11
1613,417,2,2024-05-03,2024-05-17,2024-05-12
5026,580,2,2024-09-10,2024-09-24,2024-09-22
4252,683,14,2022-05-08,2022-05-22,2022-05-16
46,276,13,2023-01-22,2023-02-05,2023-01-26
2970,2394,2,2024-10-25,2024-11-08,2024-11-07
