review_id,customer_id,book_id,rating,review_text,created_at
3970,1453,18,2,Overrated. I did not enjoy the characters at all.,2023-11-26 16:11:52
1968,1137,1,4,,2024-10-06 20:46:57
912,639,11,3,Average. Had its moments but failed to really engage me.,2022-12-31 18:34:53
832,932,2,3,Neither great nor terrible. Passes the time.,2022-03-18 11:21:03
4640,1830,2,4,Mostly great. The middle section drags a bit.,2024-10-11 00:26:11
138,1180,2,3,It was okay. The hype around this book is a bit overstated.,2024-07-22 12:43:38
1222,2544,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-14 18:39:31
1569,2720,26,4,Above average. Would recommend to fans of the genre.,2023-04-13 11:29:37
4051,1803,14,5,Brilliant narrative. The characters feel genuinely real.,2024-11-09 17:10:58
1282,825,2,5,A masterpiece. Every chapter left me wanting more.,2024-09-20 07:39:19
269,1688,2,4,Above average. Would recommend to fans of the genre.,2022-10-22 12:45:15
2979,282,1,2,Struggled to get through it. The story meanders endlessly.,2020-11-19 18:40:00
3636,2709,4,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-21 13:08:45
3972,2267,9,4,,2024-06-08 07:44:30
2154,1389,4,2,Overrated. I did not enjoy the characters at all.,2021-11-21 11:57:17
3638,1166,2,3,"Mixed feelings. Good premise, mediocre execution.",2021-09-13 11:52:10
864,172,12,4,,2024-12-31 13:58:10
1112,225,1,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-24 08:09:38
2081,1218,1,3,Decent read. Not my favourite but not bad either.,2024-11-11 08:16:11
1789,1191,5,3,It was okay. The hype around this book is a bit overstated.,2022-12-25 15:34:23
4795,29,6,2,The plot felt disjointed and the pacing was off throughout.,2022-09-05 08:32:03
474,2688,3,4,A very good read overall. Some chapters were slow but worth it.,2024-02-17 15:22:53
2769,1041,14,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-04-14 08:03:56
3558,1006,2,4,Above average. Would recommend to fans of the genre.,2024-08-18 12:32:33
1108,2361,2,4,"Good book, though the ending felt a little rushed.",2024-12-23 18:13:37
2022,317,28,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-27 13:54:02
2750,1435,13,4,,2024-10-13 16:22:14
3797,1287,2,4,Above average. Would recommend to fans of the genre.,2024-01-08 08:08:35
3121,718,2,3,It was okay. The hype around this book is a bit overstated.,2023-12-24 07:19:27
4492,2066,10,2,The plot felt disjointed and the pacing was off throughout.,2022-09-02 07:26:09
5307,1486,1,5,Exceeded all my expectations. Truly extraordinary.,2024-05-17 07:25:15
3052,1822,12,4,Liked it. The first half is stronger than the second.,2024-11-04 19:00:33
4731,1196,21,4,"Good book, though the ending felt a little rushed.",2024-09-26 07:52:28
3181,410,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-13 13:02:35
299,2539,13,3,"Some interesting parts, but overall felt underwhelming.",2024-12-25 10:20:26
2053,1106,3,3,It was okay. The hype around this book is a bit overstated.,2022-10-21 21:24:44
647,1655,1,4,A very good read overall. Some chapters were slow but worth it.,2024-12-09 19:43:16
528,2003,2,4,A very good read overall. Some chapters were slow but worth it.,2023-07-27 14:44:09
112,1520,1,4,Liked it. The first half is stronger than the second.,2023-05-12 20:09:51
760,1478,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-05-22 20:10:25
3923,2210,6,4,"Good book, though the ending felt a little rushed.",2024-12-04 18:38:54
4203,301,1,4,Above average. Would recommend to fans of the genre.,2022-06-23 04:13:18
4111,600,62,3,Decent read. Not my favourite but not bad either.,2022-02-23 15:25:35
2986,1968,1,5,Beautifully written. The author's style is simply stunning.,2022-07-12 09:36:41
344,1807,2,5,Beautifully written. The author's style is simply stunning.,2024-04-20 11:45:02
3085,1971,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-03-28 12:29:28
335,1519,1,5,The writing is exceptional and the story gripped me from page one.,2023-06-12 18:02:50
1834,875,1,3,It was okay. The hype around this book is a bit overstated.,2022-10-06 22:18:08
539,856,16,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-28 14:52:41
2805,538,3,2,The plot felt disjointed and the pacing was off throughout.,2023-10-23 14:45:24
3381,519,7,5,The writing is exceptional and the story gripped me from page one.,2023-06-06 21:27:11
3430,1546,1,5,Brilliant narrative. The characters feel genuinely real.,2024-01-01 12:12:13
254,1792,96,3,"Mixed feelings. Good premise, mediocre execution.",2024-08-13 18:39:31
4486,1130,6,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-02-24 13:10:50
72,2225,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-08 13:26:50
3420,2578,1,4,Liked it. The first half is stronger than the second.,2024-03-09 20:34:39
1061,1410,1,3,"Some interesting parts, but overall felt underwhelming.",2020-09-28 09:44:02
5462,2444,4,3,"Mixed feelings. Good premise, mediocre execution.",2023-10-05 20:40:23
2365,329,1,3,Neither great nor terrible. Passes the time.,2024-11-29 15:04:32
1364,1652,1,5,Perfect blend of story and insight. Will read again.,2020-05-16 12:15:12
2940,1979,1,4,Mostly great. The middle section drags a bit.,2023-03-16 18:33:18
4044,938,2,5,,2023-03-22 16:25:15
3802,2022,1,4,Above average. Would recommend to fans of the genre.,2024-02-02 12:13:45
4677,2012,11,4,A very good read overall. Some chapters were slow but worth it.,2023-05-28 19:38:44
4189,1916,5,3,Neither great nor terrible. Passes the time.,2023-09-02 21:05:25
3343,2205,1,3,Average. Had its moments but failed to really engage me.,2021-11-04 10:08:53
492,1857,1,4,"Good book, though the ending felt a little rushed.",2024-12-31 19:05:24
5315,2700,2,4,"Good book, though the ending felt a little rushed.",2022-09-01 08:19:12
3527,1281,2,3,"Mixed feelings. Good premise, mediocre execution.",2020-08-21 09:09:18
479,1700,23,4,Above average. Would recommend to fans of the genre.,2020-02-01 19:21:19
1923,1155,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-12 07:48:42
4314,1782,2,3,"Some interesting parts, but overall felt underwhelming.",2024-05-11 09:52:51
4098,939,1,3,Had potential but did not quite deliver on its promise.,2024-06-13 11:01:19
530,1392,3,3,Had potential but did not quite deliver on its promise.,2023-04-21 20:27:31
3208,1193,62,4,"Good book, though the ending felt a little rushed.",2024-12-31 01:22:31
1795,2093,2,4,Liked it. The first half is stronger than the second.,2023-09-13 10:20:29
3796,1223,1,5,Perfect blend of story and insight. Will read again.,2020-04-03 11:45:42
4580,2146,4,2,Would not recommend. Too slow and the payoff was not worth it.,2020-10-02 15:12:35
4942,942,3,4,Above average. Would recommend to fans of the genre.,2021-11-10 15:27:13
1010,782,1,3,Had potential but did not quite deliver on its promise.,2024-05-05 11:07:56
175,1691,2,4,Liked it. The first half is stronger than the second.,2023-07-03 19:24:04
1978,1402,7,5,One of the best reads I have had in years. Highly recommended.,2020-12-16 10:55:46
1359,1973,9,5,One of the best reads I have had in years. Highly recommended.,2023-02-28 06:51:36
2950,691,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-04-18 06:42:45
4928,640,1,3,Decent read. Not my favourite but not bad either.,2024-01-01 20:04:55
3338,2400,1,3,Average. Had its moments but failed to really engage me.,2024-01-06 11:58:05
2066,151,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-09-22 17:25:23
2609,2760,2,3,It was okay. The hype around this book is a bit overstated.,2024-11-29 07:32:42
189,1251,4,5,,2022-06-12 07:06:44
1639,1791,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-07 19:54:55
1230,1923,26,3,Average. Had its moments but failed to really engage me.,2022-11-18 19:25:53
4663,1641,2,5,One of the best reads I have had in years. Highly recommended.,2024-05-30 16:02:14
1692,2148,1,3,"Some interesting parts, but overall felt underwhelming.",2024-04-11 19:20:32
3779,1971,1,4,Above average. Would recommend to fans of the genre.,2024-04-15 12:00:13
3414,2670,1,4,"Good book, though the ending felt a little rushed.",2024-01-31 18:44:35
1333,348,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-08-27 06:12:54
5416,483,6,5,One of the best reads I have had in years. Highly recommended.,2024-09-18 18:30:15
914,877,1,3,"Some interesting parts, but overall felt underwhelming.",2024-09-08 08:32:10
2136,1790,5,4,"Good book, though the ending felt a little rushed.",2022-04-17 20:24:24
1518,374,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-31 19:35:04
605,2207,14,4,"Good book, though the ending felt a little rushed.",2024-11-10 10:43:28
4562,1698,6,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-27 02:22:24
5328,1701,4,4,Mostly great. The middle section drags a bit.,2024-07-26 07:31:30
2525,2009,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-02-24 19:49:35
944,402,3,2,Overrated. I did not enjoy the characters at all.,2021-11-09 14:44:14
792,2048,1,5,Exceeded all my expectations. Truly extraordinary.,2023-11-24 08:43:37
3520,1414,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-09 16:42:48
2975,1316,5,3,Decent read. Not my favourite but not bad either.,2023-12-05 09:17:42
2192,2342,2,4,Above average. Would recommend to fans of the genre.,2023-07-31 12:21:15
1862,2086,1,3,Decent read. Not my favourite but not bad either.,2021-01-29 09:29:46
4476,842,1,4,,2022-08-16 18:22:25
5343,2608,28,3,Had potential but did not quite deliver on its promise.,2023-01-30 09:47:34
5413,1441,16,5,Brilliant narrative. The characters feel genuinely real.,2024-04-22 11:44:50
2693,322,4,4,Liked it. The first half is stronger than the second.,2024-11-19 14:38:35
3717,389,12,5,Absolutely loved this book — couldn't put it down!,2022-10-13 21:55:10
3216,1658,5,3,"Mixed feelings. Good premise, mediocre execution.",2023-09-08 00:17:17
2018,1082,5,4,Mostly great. The middle section drags a bit.,2024-04-12 18:07:42
1321,2776,4,2,Disappointed. Expected much more based on the reviews.,2024-01-10 15:51:16
4683,131,1,3,"Some interesting parts, but overall felt underwhelming.",2022-02-07 16:41:41
2615,2478,1,3,It was okay. The hype around this book is a bit overstated.,2023-10-03 16:17:43
4748,348,8,5,A masterpiece. Every chapter left me wanting more.,2023-02-23 10:09:05
4251,1026,19,3,Average. Had its moments but failed to really engage me.,2024-05-03 02:46:14
5045,2066,2,3,,2022-11-11 20:47:33
2028,1783,11,4,Liked it. The first half is stronger than the second.,2024-09-19 20:59:22
3960,2722,77,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-10-30 20:27:02
4388,1138,1,4,Above average. Would recommend to fans of the genre.,2021-10-11 09:39:07
4824,1508,1,3,Had potential but did not quite deliver on its promise.,2024-11-30 09:48:25
424,554,2,3,"Mixed feelings. Good premise, mediocre execution.",2023-10-12 09:36:58
1741,1832,1,5,Exceeded all my expectations. Truly extraordinary.,2024-10-23 16:49:02
3127,1600,2,5,I finished this in two sittings. Absolutely riveting.,2023-10-03 19:57:52
633,623,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-08-17 06:25:03
1036,1613,2,5,Brilliant narrative. The characters feel genuinely real.,2021-04-01 14:26:41
1721,1300,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-04-03 17:04:54
1328,422,13,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-11 19:41:36
537,2206,9,2,Overrated. I did not enjoy the characters at all.,2022-07-11 14:12:32
1444,296,1,3,,2023-07-23 11:32:07
4894,1521,3,4,Well-written and engaging. A few plot holes but forgivable.,2024-12-12 20:16:58
4901,859,3,4,Mostly great. The middle section drags a bit.,2023-01-06 23:38:56
2730,2341,1,4,,2022-04-13 06:32:52
1613,953,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-07-08 10:14:35
2209,1268,3,3,Neither great nor terrible. Passes the time.,2022-07-18 15:58:04
1341,1093,79,2,The plot felt disjointed and the pacing was off throughout.,2024-07-04 09:46:48
2958,1205,1,5,This book changed the way I think. A must-read for everyone.,2022-04-04 06:31:12
2824,2276,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-24 06:37:39
4658,608,22,4,A very good read overall. Some chapters were slow but worth it.,2024-05-18 21:58:55
2308,1948,1,5,Perfect blend of story and insight. Will read again.,2024-05-01 17:07:11
5580,2749,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-23 06:04:22
4225,2632,6,1,Terrible. Wasted my money and my time.,2021-11-17 11:29:24
400,702,2,4,Liked it. The first half is stronger than the second.,2023-12-19 09:32:09
4954,212,22,3,Had potential but did not quite deliver on its promise.,2023-12-14 12:52:29
2592,365,16,2,,2023-09-29 21:52:46
5220,1920,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-11 17:39:20
5168,2261,3,3,"Mixed feelings. Good premise, mediocre execution.",2024-07-27 19:35:03
1005,1102,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-28 17:03:58
2216,1656,2,3,,2024-07-04 18:23:31
1801,2635,7,4,Well-written and engaging. A few plot holes but forgivable.,2021-08-25 06:08:07
2603,1985,1,4,Above average. Would recommend to fans of the genre.,2021-12-06 13:52:36
3456,2794,1,-1,A very good read overall. Some chapters were slow but worth it.,2024-04-08 21:45:46
5471,2263,47,3,Decent read. Not my favourite but not bad either.,2020-04-30 20:36:46
2463,1733,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-07-04 17:49:16
2282,383,10,3,"Some interesting parts, but overall felt underwhelming.",2023-02-11 20:53:01
1878,11,24,3,"Mixed feelings. Good premise, mediocre execution.",2022-03-15 15:34:31
4058,2635,3,3,Neither great nor terrible. Passes the time.,2022-11-09 18:03:22
5412,219,7,3,"Some interesting parts, but overall felt underwhelming.",2024-09-24 17:22:34
4293,2607,1,5,The writing is exceptional and the story gripped me from page one.,2024-08-19 09:16:45
3161,2525,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-03 16:00:42
5352,1892,104,3,Had potential but did not quite deliver on its promise.,2023-12-13 22:19:23
1299,2659,4,2,Would not recommend. Too slow and the payoff was not worth it.,2022-11-29 19:12:01
5356,439,15,3,,2023-05-25 07:41:55
5214,782,2,5,Absolutely loved this book — couldn't put it down!,2024-05-27 19:50:10
4728,163,14,4,Well-written and engaging. A few plot holes but forgivable.,2023-06-26 16:06:58
4437,1831,14,3,Decent read. Not my favourite but not bad either.,2023-11-02 07:13:20
3160,640,8,4,Liked it. The first half is stronger than the second.,2024-02-23 16:41:40
3501,308,59,5,Beautifully written. The author's style is simply stunning.,2024-10-14 11:36:13
5415,2616,13,5,Brilliant narrative. The characters feel genuinely real.,2022-05-01 14:17:18
2097,1558,2,3,Decent read. Not my favourite but not bad either.,2024-02-25 08:11:30
3145,1267,2,3,It was okay. The hype around this book is a bit overstated.,2024-12-12 08:13:53
1426,633,1,5,Perfect blend of story and insight. Will read again.,2023-06-10 15:29:33
4938,2695,1,5,This book changed the way I think. A must-read for everyone.,2022-02-03 20:40:20
778,741,1,5,Exceeded all my expectations. Truly extraordinary.,2024-05-27 22:42:17
4633,2090,123,3,"Some interesting parts, but overall felt underwhelming.",2021-12-29 08:25:01
3191,1011,10,3,,2024-01-30 12:14:52
1448,2759,1,4,,2021-05-17 19:19:09
4156,1903,5,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-07 15:46:49
1210,2672,23,5,This book changed the way I think. A must-read for everyone.,2022-04-23 21:43:52
2423,1436,1,3,"Some interesting parts, but overall felt underwhelming.",2024-12-31 17:45:51
3777,1642,1,4,Liked it. The first half is stronger than the second.,2022-12-09 12:56:35
280,2460,13,3,Average. Had its moments but failed to really engage me.,2024-11-21 09:48:29
2581,143,1,4,Liked it. The first half is stronger than the second.,2024-11-18 07:16:21
